+4 0:19.460072 1:1.7621324 2:-3.5242648 3:19.172768 4:-0.22984336 5:-5.5162406 6:19.13446 7:-1.1875241 8:-8.848969 9:19.230228 10:-2.4516625 11:-13.867216 12:17.257406 13:-2.930503 14:-18.962078 15:13.311762 16:-4.098873 17:-19.364304 18:12.98615 19:-6.9527617 20:-16.050728 21:12.181698 22:-11.626244 23:-15.227123 24:7.699753 25:-15.610195 26:-14.671668 27:2.566584 28:-17.257406 29:-12.220005 30:0.34476504 31:-17.429789 32:-11.147403 33:-1.4173675 34:-17.525557 35:-7.872135 36:-3.964798 37:-16.050728 38:-4.367024 39:-6.301539 40:-14.709975 41:2.2409728 42:-7.1251445 43:-14.346057 44:8.983045 45:-12.334928 46:-11.33894 47:16.16565 48:-14.4609785 49:-7.680599 50:19.460072 51:-8.810662 52:-6.8569937 53:19.460072 54:-0.4213795 55:-6.9719152 56:18.732235 57:5.7843914 58:-6.167464 59:15.227123 60:11.147403 61:-5.45878 62:11.932701 63:18.310854 64:-3.8307228 65:10.611102 66:19.460072 67:-1.7046716 68:11.434708 69:19.460072 70:-2.3942018 71:5.7843914 72:19.460072 73:-3.6966474 74:-4.156334 75:19.460072 76:-6.4547677 77:-7.0102224 78:19.460072 79:-7.8529816 80:-10.208876 81:19.460072 82:-7.1059904 83:-17.314867 84:18.598158 85:-4.156334 86:-19.6133 87:17.774553 88:-3.083732 89:-19.6133 
+4 0:14.652514 1:-4.003105 2:-3.1986535 3:16.701952 4:-6.8761473 5:-8.312668 6:11.894394 7:-4.76925 8:-18.981232 9:10.860099 10:-3.466804 11:-19.6133 12:12.966996 13:-3.4859576 14:-19.6133 15:15.705963 16:-6.033388 17:-19.230228 18:14.231135 19:-9.883265 20:-13.962984 21:10.802638 22:-11.109096 23:-10.362105 24:8.523358 25:-14.614207 26:-13.081918 27:4.711789 28:-17.793707 29:-10.745177 30:1.1300632 31:-18.598158 32:-6.9527617 33:-1.4748282 34:-17.717093 35:-2.7964275 36:-2.7964275 37:-16.357185 38:0.51714754 39:-4.8458643 40:-16.127342 41:4.0414124 42:-7.029376 43:-14.269443 44:10.01734 45:-7.929596 46:-11.664551 47:15.859192 48:-6.339846 49:-8.082825 50:17.832014 51:-3.0262709 52:-6.301539 53:16.625336 54:2.834735 55:-5.6120086 56:13.599066 57:8.0445175 58:-3.1794999 59:10.840945 60:8.925584 61:0.842759 62:14.135366 63:9.730036 64:5.8801594 65:14.097059 66:13.254301 67:9.040505 68:11.032481 69:18.904617 70:10.97502 71:9.232041 72:19.460072 73:10.91756 74:9.346964 75:19.460072 76:6.799533 77:6.7229185 78:19.460072 79:-1.2449849 80:-2.27928 81:19.172768 82:-5.535394 83:-16.701952 84:18.55985 85:-3.8115692 86:-19.6133 87:18.636467 88:-2.4516625 89:-19.6133 
+4 0:12.794614 1:-0.49799395 2:-14.403518 3:9.212888 4:0.30645782 5:-18.138472 6:9.710882 7:-0.40222588 8:-19.6133 9:12.08593 10:-0.59376204 11:-19.230228 12:12.277467 13:-2.2601264 14:-18.770542 15:10.400413 16:-6.167464 17:-16.950949 18:8.485051 19:-9.825804 20:-14.958972 21:8.963891 22:-14.326903 23:-12.77546 24:7.469909 25:-17.946936 26:-10.381259 27:4.501099 28:-19.34515 29:-7.603985 30:0.9768343 31:-19.000385 32:-3.217807 33:-2.2026656 34:-17.96609 35:0.11492168 36:-2.777274 37:-17.180792 38:3.9073372 39:-3.6774938 40:-17.659632 41:6.895301 42:-7.0102224 43:-15.935806 44:14.748282 45:-9.3661175 46:-12.411542 47:19.460072 48:-4.6926355 49:-11.358093 50:19.460072 51:3.2369606 52:-10.572795 53:18.061857 54:7.9104424 55:-7.8912888 56:18.847157 57:10.649409 58:-4.4819455 59:19.460072 60:16.721106 61:-0.78529817 62:18.617311 63:19.460072 64:1.8962077 65:14.288596 66:19.460072 67:4.8458643 68:6.895301 69:19.460072 70:8.887277 71:7.1634517 72:19.460072 73:7.2209125 74:8.63828 75:19.460072 76:-0.038307227 77:5.899313 78:19.460072 79:-8.178593 80:-2.9113493 81:18.195932 82:-12.928689 83:-16.567875 84:16.587029 85:-10.97502 86:-19.6133 87:16.357185 88:-7.489063 89:-19.6133 
+4 0:12.545617 1:0.7086837 2:-19.6133 3:17.410635 4:3.1794999 5:-19.6133 6:15.112201 7:-0.59376204 8:-19.6133 9:16.338032 10:-5.995081 11:-17.851168 12:18.425776 13:-10.879252 14:-13.292608 15:15.380352 16:-16.893488 17:-15.188815 18:8.350976 19:-19.460072 20:-13.024457 21:6.0525417 22:-19.460072 23:-8.446744 24:3.5242648 25:-19.460072 26:-5.650316 27:0.59376204 28:-19.460072 29:-3.1986535 30:-2.7006595 31:-19.460072 32:-0.40222588 33:-6.14831 34:-19.460072 35:10.553641 36:-10.266336 37:-18.425776 38:19.421764 39:-9.270349 40:-14.211981 41:19.460072 42:-3.86903 43:-12.98615 44:19.000385 45:-0.51714754 46:-10.840945 47:15.974113 48:2.7006595 49:-7.833828 50:15.188815 51:5.554548 52:-3.9839516 53:17.238253 54:11.415554 55:-2.4708161 56:15.859192 57:15.552734 58:-0.05746084 59:10.649409 60:16.510414 61:4.2904096 62:10.860099 63:19.421764 64:6.4739213 65:10.496181 66:19.460072 67:4.596867 68:9.136273 69:19.460072 70:2.5091233 71:2.2409728 72:19.460072 73:1.8387469 74:-8.389283 75:19.460072 76:0.7469909 77:-14.805743 78:19.460072 79:-2.3175871 80:-12.928689 81:19.460072 82:-3.86903 83:-11.33894 84:15.859192 85:-5.133168 86:-18.770542 87:7.469909 88:-1.3215994 89:-19.6133 
+4 0:19.460072 1:4.5202527 2:-3.2944214 3:19.460072 4:-0.47884035 5:-12.258312 6:19.460072 7:-2.4708161 8:-18.962078 9:18.789696 10:-3.2944214 11:-19.6133 12:15.380352 13:-4.8458643 14:-19.6133 15:16.108189 16:-7.0485296 17:-19.6133 18:19.249382 19:-7.8912888 20:-19.6133 21:19.460072 22:-6.742072 23:-19.6133 24:19.115307 25:-10.266336 26:-19.6133 27:17.793707 28:-15.303738 29:-15.437813 30:15.667656 31:-17.142485 32:-9.519346 33:14.365211 34:-18.80885 35:-7.52737 36:12.105083 37:-19.460072 38:-6.9527617 39:8.312668 40:-19.460072 41:-4.8267107 42:3.8307228 43:-19.460072 44:-0.5554548 45:0.32561144 46:-19.364304 47:2.7006595 48:-2.566584 49:-17.180792 50:3.715801 51:-4.9224787 52:-14.978126 53:3.0454245 54:-6.6846113 55:-12.871228 56:5.707777 57:-8.983045 58:-11.81778 59:6.6079965 60:-11.33894 61:-12.488156 62:6.033388 63:-10.28549 64:-13.88637 65:7.240066 66:-2.96881 67:-13.637373 68:6.6654577 69:4.960786 70:-8.236053 71:10.955867 72:6.895301 73:-1.436521 74:18.770542 75:11.664551 76:2.2601264 77:19.460072 78:19.249382 79:8.331821 80:19.460072 81:19.460072 82:14.441825 83:19.460072 84:19.460072 85:18.253393 86:18.80885 87:19.460072 88:19.517532 89:17.7554 
+4 0:11.530476 1:1.283292 2:-10.189722 3:9.500193 4:1.5705963 5:-15.7825775 6:12.181698 7:0.8619126 8:-17.410635 9:16.01242 10:0.59376204 11:-17.525557 12:16.184803 13:0.6512229 14:-19.6133 15:17.353174 16:-2.2026656 17:-19.019539 18:17.870321 19:-7.393295 20:-13.962984 21:16.089035 22:-11.856087 23:-14.690822 24:13.40753 25:-17.678785 26:-19.057846 27:10.91756 28:-19.460072 29:-16.01242 30:4.6351743 31:-19.460072 32:-8.6574335 33:3.8881836 34:-19.460072 35:-4.309563 36:1.1492168 37:-19.460072 38:-2.6048915 39:-1.7812861 40:-19.460072 41:-1.5514427 42:-2.7389667 43:-19.460072 44:-2.9496565 45:-4.1946416 46:-19.460072 47:-1.1109096 48:-5.0374002 49:-19.460072 50:5.4204726 51:-7.201759 52:-18.579004 53:17.54471 54:-6.129156 55:-14.077906 56:19.460072 57:-0.51714754 58:-12.143391 59:19.460072 60:6.4547677 61:-9.5385 62:17.525557 63:13.139379 64:-3.1028855 65:18.100164 66:15.514427 67:2.3175871 68:19.460072 69:17.96609 70:4.8267107 71:19.460072 72:19.460072 73:6.435614 74:18.02355 75:19.460072 76:7.642292 77:7.73806 78:19.460072 79:7.086837 80:2.2984335 81:18.942924 82:1.1492168 83:3.371036 84:19.460072 85:-11.434708 86:3.371036 87:19.211075 88:-17.33402 89:-16.261417 
+4 0:12.928689 1:-0.7661445 2:-19.594147 3:12.641385 4:-1.4939818 5:-19.6133 6:14.020445 7:-2.0685902 8:-19.6133 9:15.514427 10:-2.4899697 11:-19.6133 12:14.346057 13:-4.6160207 14:-19.6133 15:14.480132 16:-7.929596 17:-19.55584 18:15.514427 19:-12.315774 20:-14.518439 21:15.725117 22:-15.840038 23:-10.362105 24:15.859192 25:-19.34515 26:-11.81778 27:10.323798 28:-19.460072 29:-10.6877165 30:4.6926355 31:-19.460072 32:-5.631162 33:1.3599066 34:-19.460072 35:-2.2409728 36:-2.0685902 37:-19.460072 38:-0.5746084 39:-3.2752678 40:-18.92377 41:-0.34476504 42:-4.156334 43:-19.038692 44:-0.24899697 45:-4.76925 46:-19.460072 47:5.66947 48:-6.6271505 49:-19.153614 50:17.736246 51:-8.293514 52:-14.882358 53:19.460072 54:-6.0716953 55:-10.821792 56:19.460072 57:-0.7086837 58:-9.232041 59:19.460072 60:5.4779334 61:-7.431602 62:15.74427 63:12.909535 64:-4.9799395 65:14.614207 66:18.521544 67:-0.21068975 68:13.369223 69:19.460072 70:5.3247046 71:13.388376 72:19.460072 73:6.301539 74:12.181698 75:19.460072 76:3.8881836 77:8.676587 78:19.460072 79:1.283292 80:1.4748282 81:19.460072 82:-5.3821654 83:-3.5625722 84:19.460072 85:-12.277467 86:-13.139379 87:16.721106 88:-9.940725 89:-19.6133 
+4 0:19.460072 1:4.5394063 2:5.765238 3:19.460072 4:3.1603463 5:-3.4284968 6:14.058752 7:1.5705963 8:-6.7803793 9:10.97502 10:-2.1068976 11:-8.37013 12:13.445837 13:-3.1603463 14:-13.560759 15:16.031574 16:-0.82360536 17:-18.713081 18:12.143391 19:-0.91937345 20:-19.6133 21:11.836933 22:-2.873042 23:-19.6133 24:16.089035 25:-2.9113493 26:-19.6133 27:16.79772 28:-3.8881836 29:-19.6133 30:14.15452 31:-8.42759 32:-19.191921 33:12.77546 34:-13.713987 35:-15.150508 36:12.717999 37:-17.96609 38:-14.039598 39:11.128249 40:-19.460072 41:-13.771448 42:6.397307 43:-19.460072 44:-8.619126 45:1.2641385 46:-19.460072 47:-1.340753 48:-1.4173675 49:-19.460072 50:2.3750482 51:-2.0494366 52:-19.460072 53:2.4516625 54:-4.309563 55:-19.460072 56:2.930503 57:-6.83784 58:-18.962078 59:11.434708 60:-9.385271 61:-14.384364 62:19.077 63:-9.519346 64:-11.473015 65:19.460072 66:-2.7006595 67:-9.672575 68:17.7554 69:4.654328 70:-4.999093 71:12.143391 72:8.37013 73:1.7046716 74:13.158532 75:15.74427 76:8.082825 77:18.636467 78:19.460072 79:12.334928 80:19.460072 81:19.460072 82:14.652514 83:17.621325 84:19.460072 85:16.721106 86:4.7884035 87:19.460072 88:17.60217 89:-0.51714754 
+4 0:-7.393295 1:-13.867216 2:16.701952 3:-0.5746084 4:-10.151415 5:4.367024 6:5.9184666 7:-7.7572136 8:1.685518 
+4 0:16.280571 1:0.5363012 2:-19.6133 3:14.767436 4:1.5705963 5:-19.6133 6:15.112201 7:0.49799395 8:-19.6133 9:14.4609785 10:-2.9496565 11:-19.6133 12:13.790602 13:-4.807557 14:-19.6133 15:13.67568 16:-7.029376 17:-19.6133 18:12.717999 19:-9.021352 20:-19.6133 21:13.560759 22:-10.6877165 23:-19.6133 24:17.563864 25:-11.951855 26:-19.6133 27:19.460072 28:-15.26543 29:-19.6133 30:19.460072 31:-19.306843 32:-19.6133 33:19.460072 34:-19.460072 35:-17.60217 36:18.55985 37:-19.460072 38:-12.162544 39:15.629349 40:-19.460072 41:-8.810662 42:13.809755 43:-19.460072 44:-6.167464 45:11.358093 46:-19.460072 47:-4.175488 48:6.991069 49:-19.460072 50:-0.095768064 51:2.3175871 52:-19.460072 53:4.0797195 54:-5.650316 55:-19.460072 56:11.415554 57:-9.921572 58:-19.460072 59:18.789696 60:-10.419566 61:-18.50239 62:19.460072 63:-8.485051 64:-17.717093 65:19.460072 66:-3.064578 67:-19.249382 68:18.176779 69:4.596867 70:-19.191921 71:8.00621 72:5.631162 73:-11.33894 74:0.6512229 75:12.449849 76:-4.5777135 77:-0.076614454 78:19.460072 79:-1.9153614 80:-0.82360536 81:19.460072 82:7.9870567 83:-12.564771 84:19.460072 85:13.177686 86:-9.32781 87:19.460072 88:3.715801 89:-10.955867 
+4 0:19.460072 1:-6.5122285 2:-3.122039 3:18.215086 4:-12.181698 5:-18.368315 6:9.557653 7:-5.554548 8:-19.6133 9:14.250289 10:-4.4244847 11:-19.6133 12:16.16565 13:-5.899313 14:-19.6133 15:14.863204 16:-7.872135 17:-19.6133 18:13.579912 19:-9.519346 20:-19.6133 21:14.614207 22:-11.836933 23:-19.6133 24:13.982138 25:-14.365211 26:-19.6133 27:13.311762 28:-15.974113 29:-19.6133 30:18.579004 31:-17.219099 32:-19.574993 33:19.460072 34:-18.65562 35:-16.663643 36:19.460072 37:-19.460072 38:-12.066776 39:19.460072 40:-19.460072 41:-9.576807 42:17.180792 43:-19.460072 44:-9.040505 45:14.633361 46:-19.460072 47:-7.086837 48:11.051635 49:-19.460072 50:-5.1523223 51:8.37013 52:-19.460072 53:-2.1068976 54:4.76925 55:-19.460072 56:1.4748282 57:-0.34476504 58:-19.460072 59:7.240066 60:-5.9184666 61:-19.460072 62:13.177686 63:-8.599973 64:-19.460072 65:17.295713 66:-8.446744 67:-19.000385 68:19.460072 69:-6.2823853 70:-17.832014 71:19.460072 72:-5.2289367 73:-16.778566 74:19.038692 75:-3.1028855 76:-15.361198 77:17.640478 78:1.2641385 79:-14.269443 80:19.268536 81:12.583924 82:-11.722012 83:17.678785 84:19.460072 85:-4.673482 86:6.090849 87:19.460072 88:1.4173675 89:1.2258313 
+4 0:19.460072 1:5.5737014 2:-15.571888 3:19.460072 4:1.934515 5:-10.113108 6:17.621325 7:-4.711789 8:-14.403518 9:15.112201 10:-3.8307228 11:-19.6133 12:14.671668 13:-3.122039 14:-19.6133 15:15.380352 16:-4.8458643 17:-19.6133 18:18.195932 19:-7.393295 20:-19.6133 21:17.257406 22:-7.833828 23:-19.6133 24:16.376339 25:-8.446744 26:-19.6133 27:17.525557 28:-10.496181 29:-19.6133 30:18.004396 31:-13.790602 32:-19.6133 33:19.230228 34:-15.993267 35:-18.904617 36:19.460072 37:-18.176779 38:-16.050728 39:19.13446 40:-19.460072 41:-13.40753 42:16.089035 43:-19.460072 44:-9.557653 45:12.411542 46:-19.460072 47:-4.3861775 48:10.649409 49:-19.460072 50:0.34476504 51:5.803545 52:-19.460072 53:4.003105 54:-1.9728222 55:-19.460072 56:9.557653 57:-10.304645 58:-19.460072 59:18.540697 60:-14.192827 61:-19.460072 62:19.460072 63:-9.576807 64:-19.460072 65:18.55985 66:-4.4244847 67:-18.540697 68:11.281479 69:-1.091756 70:-13.618219 71:7.0485296 72:3.9456444 73:-8.772355 74:16.01242 75:11.60709 76:-2.777274 77:19.460072 78:19.230228 79:3.4284968 80:18.885464 81:19.460072 82:9.940725 83:8.236053 84:19.460072 85:12.852075 86:-1.4748282 87:19.460072 88:9.595961 89:-12.29662 
+4 0:19.40261 1:1.8195933 2:-14.30775 3:16.874334 4:-0.38307226 5:-19.6133 6:19.421764 7:-1.2641385 8:-19.6133 9:18.425776 10:-4.4244847 11:-19.6133 
